x1,; x2,; x3,; x4,; x5,; x6,; x7,; x8,; x9,; x10,; x11,; x12,; x13,; x14,; x15,; x16,; x17,; x18,; x19,; x20,; x21,; x22,; x23,; x24,; x25,; x26,; x27,; x28,; x29,; x30,; x31,; x32,; x33,; x34,; x35,; x36,; x37,; x38,; x39,; x40,; x41,; x42,; x43,; x44,; x45,; x46,; x47,; x48,; x49,; x50,; x51,; x52,; x53,; x54,; x55,; x56,; x57,; x58,; x59,; x60,; x61,; x62,; x63,; x64,; x65,; x66,; x67,; x68,; x69,; x70,; x71,; x72,; x73,; x74,; x75,; x76,; x77,; x78,; x79,; x80,; x81,; x82,; x83,; x84,; x85,; x86,; x87,; x88,; x89,; x90,; y,; 
 1,08897;1,08897;1,08883;1,08864;1,08888;1,08878;1,08879;1,08891;1,0891;1,08911;1,08933;1,08929;1,08917;1,08931;1,08927;1,08942;1,08936;1,0896;1,08969;1,08963;1,08962;1,08968;1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;0,87279;1,09039;0,84401;1,09015;0,73904;1,09037;0,78219;1,0916;0,92171;1,09193;0,94352;1,09151;0,82689;1,09113;0,738;1,09117;0,74277;1,09133;0,76204;1,09162;0,79466;1,09125;0,70912;1,09113;0,68343;1,09118;0,69063;1,09123;0,69814;1,09117;0,68318;1,09148;0,73115;1,09149;0,73263;1,09193;0,79225;1,09229;0,83179;1,09193;0,73954;1,09188;0,72747;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09274; 
 1,08897;1,08883;1,08864;1,08888;1,08878;1,08879;1,08891;1,0891;1,08911;1,08933;1,08929;1,08917;1,08931;1,08927;1,08942;1,08936;1,0896;1,08969;1,08963;1,08962;1,08968;1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;0,84401;1,09015;0,73904;1,09037;0,78219;1,0916;0,92171;1,09193;0,94352;1,09151;0,82689;1,09113;0,738;1,09117;0,74277;1,09133;0,76204;1,09162;0,79466;1,09125;0,70912;1,09113;0,68343;1,09118;0,69063;1,09123;0,69814;1,09117;0,68318;1,09148;0,73115;1,09149;0,73263;1,09193;0,79225;1,09229;0,83179;1,09193;0,73954;1,09188;0,72747;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09255; 
 1,08883;1,08864;1,08888;1,08878;1,08879;1,08891;1,0891;1,08911;1,08933;1,08929;1,08917;1,08931;1,08927;1,08942;1,08936;1,0896;1,08969;1,08963;1,08962;1,08968;1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;0,73904;1,09037;0,78219;1,0916;0,92171;1,09193;0,94352;1,09151;0,82689;1,09113;0,738;1,09117;0,74277;1,09133;0,76204;1,09162;0,79466;1,09125;0,70912;1,09113;0,68343;1,09118;0,69063;1,09123;0,69814;1,09117;0,68318;1,09148;0,73115;1,09149;0,73263;1,09193;0,79225;1,09229;0,83179;1,09193;0,73954;1,09188;0,72747;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09237; 
 1,08864;1,08888;1,08878;1,08879;1,08891;1,0891;1,08911;1,08933;1,08929;1,08917;1,08931;1,08927;1,08942;1,08936;1,0896;1,08969;1,08963;1,08962;1,08968;1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;0,78219;1,0916;0,92171;1,09193;0,94352;1,09151;0,82689;1,09113;0,738;1,09117;0,74277;1,09133;0,76204;1,09162;0,79466;1,09125;0,70912;1,09113;0,68343;1,09118;0,69063;1,09123;0,69814;1,09117;0,68318;1,09148;0,73115;1,09149;0,73263;1,09193;0,79225;1,09229;0,83179;1,09193;0,73954;1,09188;0,72747;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09248; 
 1,08888;1,08878;1,08879;1,08891;1,0891;1,08911;1,08933;1,08929;1,08917;1,08931;1,08927;1,08942;1,08936;1,0896;1,08969;1,08963;1,08962;1,08968;1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;0,92171;1,09193;0,94352;1,09151;0,82689;1,09113;0,738;1,09117;0,74277;1,09133;0,76204;1,09162;0,79466;1,09125;0,70912;1,09113;0,68343;1,09118;0,69063;1,09123;0,69814;1,09117;0,68318;1,09148;0,73115;1,09149;0,73263;1,09193;0,79225;1,09229;0,83179;1,09193;0,73954;1,09188;0,72747;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09238; 
 1,08878;1,08879;1,08891;1,0891;1,08911;1,08933;1,08929;1,08917;1,08931;1,08927;1,08942;1,08936;1,0896;1,08969;1,08963;1,08962;1,08968;1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;0,94352;1,09151;0,82689;1,09113;0,738;1,09117;0,74277;1,09133;0,76204;1,09162;0,79466;1,09125;0,70912;1,09113;0,68343;1,09118;0,69063;1,09123;0,69814;1,09117;0,68318;1,09148;0,73115;1,09149;0,73263;1,09193;0,79225;1,09229;0,83179;1,09193;0,73954;1,09188;0,72747;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,0923; 
 1,08879;1,08891;1,0891;1,08911;1,08933;1,08929;1,08917;1,08931;1,08927;1,08942;1,08936;1,0896;1,08969;1,08963;1,08962;1,08968;1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;0,82689;1,09113;0,738;1,09117;0,74277;1,09133;0,76204;1,09162;0,79466;1,09125;0,70912;1,09113;0,68343;1,09118;0,69063;1,09123;0,69814;1,09117;0,68318;1,09148;0,73115;1,09149;0,73263;1,09193;0,79225;1,09229;0,83179;1,09193;0,73954;1,09188;0,72747;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09233; 
 1,08891;1,0891;1,08911;1,08933;1,08929;1,08917;1,08931;1,08927;1,08942;1,08936;1,0896;1,08969;1,08963;1,08962;1,08968;1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;1,09113;0,738;1,09117;0,74277;1,09133;0,76204;1,09162;0,79466;1,09125;0,70912;1,09113;0,68343;1,09118;0,69063;1,09123;0,69814;1,09117;0,68318;1,09148;0,73115;1,09149;0,73263;1,09193;0,79225;1,09229;0,83179;1,09193;0,73954;1,09188;0,72747;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09236;0,62861;1,09245; 
 1,0891;1,08911;1,08933;1,08929;1,08917;1,08931;1,08927;1,08942;1,08936;1,0896;1,08969;1,08963;1,08962;1,08968;1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;1,09113;1,09117;0,74277;1,09133;0,76204;1,09162;0,79466;1,09125;0,70912;1,09113;0,68343;1,09118;0,69063;1,09123;0,69814;1,09117;0,68318;1,09148;0,73115;1,09149;0,73263;1,09193;0,79225;1,09229;0,83179;1,09193;0,73954;1,09188;0,72747;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09236;0,62861;1,09232;0,61783;1,09248; 
 1,08911;1,08933;1,08929;1,08917;1,08931;1,08927;1,08942;1,08936;1,0896;1,08969;1,08963;1,08962;1,08968;1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;1,09113;1,09117;1,09133;0,76204;1,09162;0,79466;1,09125;0,70912;1,09113;0,68343;1,09118;0,69063;1,09123;0,69814;1,09117;0,68318;1,09148;0,73115;1,09149;0,73263;1,09193;0,79225;1,09229;0,83179;1,09193;0,73954;1,09188;0,72747;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09236;0,62861;1,09232;0,61783;1,09248;0,65332;1,09248; 
 1,08933;1,08929;1,08917;1,08931;1,08927;1,08942;1,08936;1,0896;1,08969;1,08963;1,08962;1,08968;1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;1,09113;1,09117;1,09133;1,09162;0,79466;1,09125;0,70912;1,09113;0,68343;1,09118;0,69063;1,09123;0,69814;1,09117;0,68318;1,09148;0,73115;1,09149;0,73263;1,09193;0,79225;1,09229;0,83179;1,09193;0,73954;1,09188;0,72747;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09236;0,62861;1,09232;0,61783;1,09248;0,65332;1,09267;0,69217;1,09242; 
 1,08929;1,08917;1,08931;1,08927;1,08942;1,08936;1,0896;1,08969;1,08963;1,08962;1,08968;1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;1,09113;1,09117;1,09133;1,09162;1,09125;0,70912;1,09113;0,68343;1,09118;0,69063;1,09123;0,69814;1,09117;0,68318;1,09148;0,73115;1,09149;0,73263;1,09193;0,79225;1,09229;0,83179;1,09193;0,73954;1,09188;0,72747;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09236;0,62861;1,09232;0,61783;1,09248;0,65332;1,09267;0,69217;1,09292;0,73757;1,09248; 
 1,08917;1,08931;1,08927;1,08942;1,08936;1,0896;1,08969;1,08963;1,08962;1,08968;1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;1,09113;1,09117;1,09133;1,09162;1,09125;1,09113;0,68343;1,09118;0,69063;1,09123;0,69814;1,09117;0,68318;1,09148;0,73115;1,09149;0,73263;1,09193;0,79225;1,09229;0,83179;1,09193;0,73954;1,09188;0,72747;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09236;0,62861;1,09232;0,61783;1,09248;0,65332;1,09267;0,69217;1,09292;0,73757;1,09302;0,75437;1,0926; 
 1,08931;1,08927;1,08942;1,08936;1,0896;1,08969;1,08963;1,08962;1,08968;1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;1,09113;1,09117;1,09133;1,09162;1,09125;1,09113;1,09118;0,69063;1,09123;0,69814;1,09117;0,68318;1,09148;0,73115;1,09149;0,73263;1,09193;0,79225;1,09229;0,83179;1,09193;0,73954;1,09188;0,72747;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09236;0,62861;1,09232;0,61783;1,09248;0,65332;1,09267;0,69217;1,09292;0,73757;1,09302;0,75437;1,09286;0,70299;1,09289; 
 1,08927;1,08942;1,08936;1,0896;1,08969;1,08963;1,08962;1,08968;1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;1,09113;1,09117;1,09133;1,09162;1,09125;1,09113;1,09118;1,09123;0,69814;1,09117;0,68318;1,09148;0,73115;1,09149;0,73263;1,09193;0,79225;1,09229;0,83179;1,09193;0,73954;1,09188;0,72747;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09236;0,62861;1,09232;0,61783;1,09248;0,65332;1,09267;0,69217;1,09292;0,73757;1,09302;0,75437;1,09286;0,70299;1,09288;0,7069;1,09258; 
 1,08942;1,08936;1,0896;1,08969;1,08963;1,08962;1,08968;1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;1,09113;1,09117;1,09133;1,09162;1,09125;1,09113;1,09118;1,09123;1,09117;0,68318;1,09148;0,73115;1,09149;0,73263;1,09193;0,79225;1,09229;0,83179;1,09193;0,73954;1,09188;0,72747;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09236;0,62861;1,09232;0,61783;1,09248;0,65332;1,09267;0,69217;1,09292;0,73757;1,09302;0,75437;1,09286;0,70299;1,09288;0,7069;1,09274;0,66159;1,09259; 
 1,08936;1,0896;1,08969;1,08963;1,08962;1,08968;1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;1,09113;1,09117;1,09133;1,09162;1,09125;1,09113;1,09118;1,09123;1,09117;1,09148;0,73115;1,09149;0,73263;1,09193;0,79225;1,09229;0,83179;1,09193;0,73954;1,09188;0,72747;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09236;0,62861;1,09232;0,61783;1,09248;0,65332;1,09267;0,69217;1,09292;0,73757;1,09302;0,75437;1,09286;0,70299;1,09288;0,7069;1,09274;0,66159;1,09255;0,60492;1,0921; 
 1,0896;1,08969;1,08963;1,08962;1,08968;1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;1,09113;1,09117;1,09133;1,09162;1,09125;1,09113;1,09118;1,09123;1,09117;1,09148;1,09149;0,73263;1,09193;0,79225;1,09229;0,83179;1,09193;0,73954;1,09188;0,72747;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09236;0,62861;1,09232;0,61783;1,09248;0,65332;1,09267;0,69217;1,09292;0,73757;1,09302;0,75437;1,09286;0,70299;1,09288;0,7069;1,09274;0,66159;1,09255;0,60492;1,09237;0,5563;1,09213; 
 1,08969;1,08963;1,08962;1,08968;1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;1,09113;1,09117;1,09133;1,09162;1,09125;1,09113;1,09118;1,09123;1,09117;1,09148;1,09149;1,09193;0,79225;1,09229;0,83179;1,09193;0,73954;1,09188;0,72747;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09236;0,62861;1,09232;0,61783;1,09248;0,65332;1,09267;0,69217;1,09292;0,73757;1,09302;0,75437;1,09286;0,70299;1,09288;0,7069;1,09274;0,66159;1,09255;0,60492;1,09237;0,5563;1,09248;0,5853;1,09203; 
 1,08963;1,08962;1,08968;1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;1,09113;1,09117;1,09133;1,09162;1,09125;1,09113;1,09118;1,09123;1,09117;1,09148;1,09149;1,09193;1,09229;0,83179;1,09193;0,73954;1,09188;0,72747;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09236;0,62861;1,09232;0,61783;1,09248;0,65332;1,09267;0,69217;1,09292;0,73757;1,09302;0,75437;1,09286;0,70299;1,09288;0,7069;1,09274;0,66159;1,09255;0,60492;1,09237;0,5563;1,09248;0,5853;1,09238;0,55786;1,09222; 
 1,08962;1,08968;1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;1,09113;1,09117;1,09133;1,09162;1,09125;1,09113;1,09118;1,09123;1,09117;1,09148;1,09149;1,09193;1,09229;1,09193;0,73954;1,09188;0,72747;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09236;0,62861;1,09232;0,61783;1,09248;0,65332;1,09267;0,69217;1,09292;0,73757;1,09302;0,75437;1,09286;0,70299;1,09288;0,7069;1,09274;0,66159;1,09255;0,60492;1,09237;0,5563;1,09248;0,5853;1,09238;0,55786;1,0923;0,53621;1,09223; 
 1,08968;1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;1,09113;1,09117;1,09133;1,09162;1,09125;1,09113;1,09118;1,09123;1,09117;1,09148;1,09149;1,09193;1,09229;1,09193;1,09188;0,72747;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09236;0,62861;1,09232;0,61783;1,09248;0,65332;1,09267;0,69217;1,09292;0,73757;1,09302;0,75437;1,09286;0,70299;1,09288;0,7069;1,09274;0,66159;1,09255;0,60492;1,09237;0,5563;1,09248;0,5853;1,09238;0,55786;1,0923;0,53621;1,09233;0,54543;1,09208; 
 1,08961;1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;1,09113;1,09117;1,09133;1,09162;1,09125;1,09113;1,09118;1,09123;1,09117;1,09148;1,09149;1,09193;1,09229;1,09193;1,09188;1,09194;0,73586;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09236;0,62861;1,09232;0,61783;1,09248;0,65332;1,09267;0,69217;1,09292;0,73757;1,09302;0,75437;1,09286;0,70299;1,09288;0,7069;1,09274;0,66159;1,09255;0,60492;1,09237;0,5563;1,09248;0,5853;1,09238;0,55786;1,0923;0,53621;1,09233;0,54543;1,09245;0,5821;1,09224; 
 1,08968;1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;1,09113;1,09117;1,09133;1,09162;1,09125;1,09113;1,09118;1,09123;1,09117;1,09148;1,09149;1,09193;1,09229;1,09193;1,09188;1,09194;1,09236;0,78944;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09236;0,62861;1,09232;0,61783;1,09248;0,65332;1,09267;0,69217;1,09292;0,73757;1,09302;0,75437;1,09286;0,70299;1,09288;0,7069;1,09274;0,66159;1,09255;0,60492;1,09237;0,5563;1,09248;0,5853;1,09238;0,55786;1,0923;0,53621;1,09233;0,54543;1,09245;0,5821;1,09248;0,5912;1,09233; 
 1,08957;1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;1,09113;1,09117;1,09133;1,09162;1,09125;1,09113;1,09118;1,09123;1,09117;1,09148;1,09149;1,09193;1,09229;1,09193;1,09188;1,09194;1,09236;1,09236;0,78944;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09236;0,62861;1,09232;0,61783;1,09248;0,65332;1,09267;0,69217;1,09292;0,73757;1,09302;0,75437;1,09286;0,70299;1,09288;0,7069;1,09274;0,66159;1,09255;0,60492;1,09237;0,5563;1,09248;0,5853;1,09238;0,55786;1,0923;0,53621;1,09233;0,54543;1,09245;0,5821;1,09248;0,5912;1,09248;0,5912;1,09249; 
 1,08951;1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;1,09113;1,09117;1,09133;1,09162;1,09125;1,09113;1,09118;1,09123;1,09117;1,09148;1,09149;1,09193;1,09229;1,09193;1,09188;1,09194;1,09236;1,09236;1,09248;0,80415;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09236;0,62861;1,09232;0,61783;1,09248;0,65332;1,09267;0,69217;1,09292;0,73757;1,09302;0,75437;1,09286;0,70299;1,09288;0,7069;1,09274;0,66159;1,09255;0,60492;1,09237;0,5563;1,09248;0,5853;1,09238;0,55786;1,0923;0,53621;1,09233;0,54543;1,09245;0,5821;1,09248;0,5912;1,09248;0,5912;1,09242;0,5694;1,09237; 
 1,08962;1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;1,09113;1,09117;1,09133;1,09162;1,09125;1,09113;1,09118;1,09123;1,09117;1,09148;1,09149;1,09193;1,09229;1,09193;1,09188;1,09194;1,09236;1,09236;1,09248;1,09254;0,81156;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09236;0,62861;1,09232;0,61783;1,09248;0,65332;1,09267;0,69217;1,09292;0,73757;1,09302;0,75437;1,09286;0,70299;1,09288;0,7069;1,09274;0,66159;1,09255;0,60492;1,09237;0,5563;1,09248;0,5853;1,09238;0,55786;1,0923;0,53621;1,09233;0,54543;1,09245;0,5821;1,09248;0,5912;1,09248;0,5912;1,09242;0,5694;1,09248;0,59095;1,09243; 
 1,08982;1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;1,09113;1,09117;1,09133;1,09162;1,09125;1,09113;1,09118;1,09123;1,09117;1,09148;1,09149;1,09193;1,09229;1,09193;1,09188;1,09194;1,09236;1,09236;1,09248;1,09254;1,09293;0,85537;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09236;0,62861;1,09232;0,61783;1,09248;0,65332;1,09267;0,69217;1,09292;0,73757;1,09302;0,75437;1,09286;0,70299;1,09288;0,7069;1,09274;0,66159;1,09255;0,60492;1,09237;0,5563;1,09248;0,5853;1,09238;0,55786;1,0923;0,53621;1,09233;0,54543;1,09245;0,5821;1,09248;0,5912;1,09248;0,5912;1,09242;0,5694;1,09248;0,59095;1,0926;0,63221;1,09275; 
 1,08994;1,09045;1,09039;1,09015;1,09037;1,0916;1,09193;1,09151;1,09113;1,09117;1,09133;1,09162;1,09125;1,09113;1,09118;1,09123;1,09117;1,09148;1,09149;1,09193;1,09229;1,09193;1,09188;1,09194;1,09236;1,09236;1,09248;1,09254;1,09293;1,09276;0,80403;1,09257;0,74986;1,09286;0,78812;1,09281;0,7738;1,09282;0,7752;1,09266;0,72639;1,09262;0,71428;1,09232;0,62953;1,09249;0,66357;1,09236;0,62861;1,09232;0,61783;1,09248;0,65332;1,09267;0,69217;1,09292;0,73757;1,09302;0,75437;1,09286;0,70299;1,09288;0,7069;1,09274;0,66159;1,09255;0,60492;1,09237;0,5563;1,09248;0,5853;1,09238;0,55786;1,0923;0,53621;1,09233;0,54543;1,09245;0,5821;1,09248;0,5912;1,09248;0,5912;1,09242;0,5694;1,09248;0,59095;1,0926;0,63221;1,09289;0,71502;1,09256; 
